date,open,high,low,close,amount,vol
20180329,8.74,8.74,8.74,8.74,56722.6,64900
20180330,8.3,8.3,8.3,8.3,88478.0,106600
20180402,7.89,7.89,7.89,7.89,94364.4,119600
20180403,7.5,7.5,7.5,7.5,52050.0,69400
20180404,7.13,7.13,7.13,7.13,31514.6,44200
20180409,6.77,6.77,6.77,6.77,147315.2,217600
20180410,6.43,6.43,6.43,6.43,35236.4,54800
20180411,6.11,6.11,6.11,6.11,52912.6,86600
20180412,5.8,5.8,5.8,5.8,280604.0,483800
20180413,5.51,5.51,5.51,5.51,41765.8,75800
20180416,5.23,5.23,5.23,5.23,28503.5,54500
20180417,4.97,4.97,4.97,4.97,27384.7,55100
20180418,4.72,4.72,4.72,4.72,18549.6,39300
20180419,4.48,4.48,4.48,4.48,97440.0,217500
20180420,4.26,4.26,4.26,4.26,58745.4,137900
20180423,4.05,4.05,4.05,4.05,32400.0,80000
20180424,3.85,3.85,3.85,3.85,72880.5,189300
20180425,3.66,3.66,3.66,3.66,60865.8,166300
20180426,3.48,3.48,3.48,3.48,38836.8,111600
20180427,3.31,3.31,3.31,3.31,1005677.3,3038300
20190527,2.98,2.98,2.98,2.98,89.4,300
20190528,2.68,2.68,2.68,2.68,80.4,300
20190529,2.41,2.41,2.41,2.41,96.4,400
20190530,2.17,2.17,2.17,2.17,238.7,1100
20190531,1.95,1.95,1.95,1.95,39.0,200
20190603,1.76,1.76,1.76,1.76,404.8,2300
20190604,1.58,1.58,1.58,1.58,110.6,700
20190605,1.42,1.42,1.42,1.42,127.8,900
20190606,1.28,1.28,1.28,1.28,563.2,4400
20190610,1.15,1.15,1.15,1.15,1449.0,12600
20190611,1.04,1.04,1.04,1.04,270.4,2600
20190612,0.94,0.94,0.94,0.94,3496.8,37200
20190613,0.85,0.85,0.85,0.85,2159.0,25400
20190614,0.77,0.77,0.77,0.77,5228.3,67900
20190617,0.69,0.69,0.69,0.69,6506.7,94300
20190618,0.62,0.62,0.62,0.62,9182.2,148100
20190619,0.56,0.56,0.56,0.56,18642.4,332900
20190620,0.5,0.5,0.5,0.5,27285.0,545700
20190621,0.45,0.45,0.45,0.45,14103.0,313400
20190624,0.41,0.41,0.41,0.41,94443.5,2303500
20190625,0.37,0.45,0.37,0.43,3170559.0,81417533
20190626,0.41,0.44,0.39,0.4,2297479.0,55759702
20190627,0.4,0.41,0.37,0.39,1176056.0,30231862
20190628,0.38,0.39,0.36,0.38,751744.45,19910847
20190701,0.38,0.4,0.36,0.39,690684.3,18189227
20190702,0.38,0.39,0.37,0.37,505259.55,13327128
20190703,0.38,0.38,0.36,0.37,472578.1,12748637
20190704,0.37,0.38,0.36,0.37,474818.5,12896347
20190705,0.37,0.41,0.36,0.4,1015857.9,26039414
20190708,0.39,0.42,0.37,0.37,1066161.9,26662359
