date,open,high,low,close,amount,vol
20191219,62.06,68.15,61.72,67.73,89225830.4,13598868
20191220,66.5,67.99,65.5,65.68,49726086.4,7474865
20191223,65.28,66.45,64.67,64.79,29197046.4,4464188
20191224,65.0,66.2,64.65,64.99,28371481.6,4349397
20191225,65.08,66.8,65.02,65.85,33272169.6,5058182
20191226,65.86,66.16,65.04,65.73,20869428.8,3190966
20191227,65.89,67.19,65.38,65.56,33623961.6,5085784
20191230,65.5,67.88,65.3,67.1,33554841.6,5014262
20191231,68.0,70.37,67.55,68.7,55719744.0,8028262
20200102,68.6,69.56,67.8,68.5,41046588.8,5978821
20200103,68.6,70.35,68.58,68.7,34021689.6,4911420
20200106,67.78,68.51,66.88,67.16,42748918.4,6328561
20200107,67.39,68.0,67.0,67.96,29413222.4,4348462
20200108,67.43,67.59,65.56,65.56,47688547.2,7196453
20200109,66.5,66.9,66.16,66.5,27192403.2,4085109
20200110,66.9,67.47,66.37,67.0,23190867.2,3463466
20200113,66.87,68.1,65.69,68.0,35880515.2,5357650
20200114,68.8,69.32,67.71,68.13,30473004.8,4453443
20200115,68.69,70.78,67.85,69.76,51642896.0,7434180
20200116,69.5,70.28,68.4,68.75,30913689.6,4458601
20200117,68.79,70.77,68.32,69.96,40849884.8,5836047
20200120,75.76,76.9,73.31,76.6,124764441.6,16564404
20200121,78.43,81.65,77.1,78.35,167957811.2,21085938
20200122,79.7,79.7,73.68,74.5,97894246.4,13014935
20200123,77.4,80.44,76.89,79.5,170702438.4,21540863
20200203,87.45,87.45,82.0,87.45,203743756.8,23444796
20200204,88.0,93.18,80.86,89.99,312224307.2,35531787
20200205,87.0,92.98,85.9,90.73,228552243.2,25614643
20200206,92.6,92.66,87.99,88.54,236699238.4,26179856
20200207,88.54,89.0,81.92,83.68,203002649.6,23913025
20200210,82.4,82.4,79.38,80.09,120007987.2,14935932
20200211,80.95,80.96,78.77,79.66,70001964.8,8773724
20200212,79.3,80.49,78.54,79.78,72131328.0,9060899
20200213,79.81,79.87,76.8,76.9,95122841.6,12235372
20200214,76.0,78.78,76.0,76.77,66704467.2,8615577
20200217,77.5,78.96,77.3,78.71,65671321.6,8380891
20200218,79.0,82.87,78.84,81.97,113608371.2,13913196
20200219,81.02,81.05,78.53,78.58,82344787.2,10342040
20200220,78.25,79.48,77.0,78.99,64526956.8,8233541
20200221,79.97,81.99,79.9,80.1,69181792.0,8565934
20200224,82.0,83.98,82.0,83.17,90376115.2,10885392
20200225,82.87,87.5,81.85,86.2,127959001.6,14948807
20200226,85.38,87.5,81.8,81.86,96500038.4,11503044
20200227,83.86,84.2,80.25,80.65,61826860.8,7569102
20200228,81.0,86.52,81.0,82.85,129876249.6,15488478
20200302,89.0,89.0,85.0,85.93,126198848.0,14576110
20200303,85.9,89.08,83.46,88.16,139887014.4,16146002
20200304,88.0,88.98,84.68,85.63,93184761.6,10772830
20200305,85.85,86.5,84.22,85.34,77769382.4,9126228
20200306,84.95,87.48,84.61,86.42,85743244.8,9903700
