date,open,high,low,close,amount,vol
20191213,9.43,9.47,9.41,9.47,17004803.2,18006527
20191216,9.47,9.53,9.42,9.52,12297536.8,12981653
20191217,9.56,9.82,9.56,9.78,28269324.8,28981981
20191218,9.81,9.83,9.71,9.72,15250436.8,15634260
20191219,9.7,9.78,9.69,9.74,9380308.8,9649128
20191220,9.72,9.77,9.56,9.56,10915188.0,11272818
20191223,9.61,9.62,9.35,9.36,11960287.2,12629243
20191224,9.36,9.44,9.35,9.43,6487230.4,6899145
20191225,9.42,9.42,9.34,9.35,7707117.6,8218228
20191226,9.35,9.39,9.34,9.38,6268419.6,6693208
20191227,9.38,9.55,9.37,9.42,11516195.2,12187846
20191230,9.43,9.44,9.32,9.41,8494021.6,9050208
20191231,9.4,9.56,9.38,9.51,9420986.4,9926972
20200102,9.56,9.65,9.56,9.58,13206027.2,13777997
20200103,9.6,9.69,9.57,9.69,14653808.0,15192566
20200106,9.69,9.84,9.68,9.74,18888924.8,19341137
20200107,9.77,9.82,9.69,9.75,14163774.4,14529238
20200108,9.8,9.82,9.58,9.58,16565054.4,17123885
20200109,9.61,9.69,9.61,9.65,9141427.2,9471960
20200110,9.7,9.72,9.59,9.62,7536473.6,7822452
20200113,9.62,9.67,9.52,9.66,7936850.4,8273270
20200114,9.66,9.71,9.64,9.67,8623865.6,8910874
20200115,9.73,9.74,9.6,9.62,8208630.4,8512148
20200116,9.59,9.64,9.52,9.53,8286848.0,8665680
20200117,9.54,9.58,9.47,9.48,7576492.0,7966336
20200120,9.54,9.57,9.45,9.5,7229216.0,7614932
20200121,9.52,9.52,9.37,9.38,8882563.2,9432456
20200122,9.38,9.4,9.27,9.36,8916624.8,9562437
20200123,9.34,9.34,9.02,9.08,11669028.8,12715409
20200203,8.17,8.17,8.17,8.17,5138930.0,6290000
20200204,7.36,7.98,7.36,7.88,18946232.0,24235703
20200205,7.89,8.19,7.85,8.01,14671931.2,18287432
20200206,8.09,8.14,7.97,8.11,12529080.8,15509449
20200207,8.12,8.19,8.06,8.14,11347217.6,13986986
20200210,8.11,8.53,8.06,8.48,18697292.8,22487934
20200211,8.84,9.27,8.81,8.82,36940800.0,41133120
20200212,8.8,8.94,8.68,8.82,13444705.6,15254257
20200213,8.82,8.93,8.71,8.72,11849208.0,13491663
20200214,8.7,8.78,8.68,8.71,7707037.6,8845971
20200217,8.86,9.04,8.86,8.96,13855252.8,15470630
20200218,9.0,9.17,8.97,9.04,16574020.8,18304735
20200219,9.07,9.09,8.9,8.9,13076763.2,14566549
20200220,8.95,9.07,8.9,9.02,12853012.8,14312285
20200221,9.02,9.05,8.95,8.97,13472872.0,14980590
20200224,9.08,9.25,9.08,9.21,24457328.0,26633586
20200225,9.08,9.67,9.03,9.55,51888348.8,55127895
20200226,9.45,9.76,9.35,9.37,34905388.8,36732725
20200227,9.58,9.59,9.39,9.44,16235102.4,17160776
20200228,9.26,9.68,9.19,9.51,51992192.0,54853040
20200302,10.12,10.44,9.81,10.2,90950451.2,89463532
