date,open,high,low,close,amount,vol
20191213,7.36,7.39,7.31,7.38,2253517.4,3064482
20191216,7.42,7.48,7.37,7.46,2344700.0,3154848
20191217,7.46,7.57,7.46,7.54,2730717.4,3633216
20191218,7.57,7.6,7.46,7.48,2408578.0,3203100
20191219,7.46,7.59,7.46,7.55,1897200.4,2521110
20191220,7.54,7.6,7.47,7.47,1850607.6,2459300
20191223,7.45,7.45,7.33,7.35,1881148.4,2547303
20191224,7.35,7.48,7.35,7.48,1343772.0,1810802
20191225,7.47,7.52,7.42,7.5,1441342.5,1924801
20191226,7.5,7.61,7.47,7.58,2141829.4,2833314
20191227,7.57,7.68,7.55,7.55,2105916.8,2767400
20191230,7.51,7.72,7.4,7.67,3009816.0,3975186
20191231,7.61,7.65,7.55,7.63,1909488.2,2509718
20200102,7.66,7.79,7.65,7.75,3232252.0,4186803
20200103,7.72,7.81,7.69,7.74,2567982.8,3317100
20200106,7.68,7.9,7.64,7.76,3362766.8,4328729
20200107,7.84,7.97,7.78,7.89,3616510.4,4596383
20200108,7.83,7.89,7.65,7.73,3171081.4,4073127
20200109,7.79,7.87,7.77,7.83,2316074.4,2961019
20200110,7.86,7.89,7.71,7.79,2072124.6,2662470
20200113,7.75,8.2,7.66,8.04,7703907.2,9631267
20200114,8.1,8.19,7.9,7.97,7367207.2,9180987
20200115,7.98,8.03,7.8,7.82,4554074.4,5780319
20200116,7.84,7.86,7.73,7.76,2503664.0,3209900
20200117,7.73,7.85,7.66,7.71,2174730.8,2808966
20200120,7.7,7.73,7.62,7.73,1728890.0,2251200
20200121,7.71,7.71,7.54,7.58,1796464.0,2356183
20200122,7.58,7.63,7.46,7.6,1583423.7,2100144
20200123,7.58,7.58,7.0,7.22,3075276.6,4217529
20200203,6.5,6.59,6.5,6.5,1787802.8,2749572
20200204,6.03,6.5,6.03,6.39,2320820.6,3646813
20200205,6.4,6.76,6.31,6.6,2327186.6,3539530
20200206,6.61,6.71,6.52,6.66,1867538.8,2813115
20200207,6.69,6.82,6.63,6.68,1757522.2,2623615
20200210,6.69,7.02,6.6,7.01,3042682.0,4437568
20200211,7.0,7.06,6.89,6.93,1557944.7,2237300
20200212,6.89,7.14,6.85,7.08,1737284.4,2472286
20200213,7.17,7.2,7.04,7.07,2469768.2,3473235
20200214,7.13,7.63,7.07,7.4,6599315.6,8915351
20200217,7.4,7.5,7.25,7.49,4934881.2,6663346
20200218,7.41,7.46,7.33,7.43,3601607.2,4870842
20200219,8.17,8.17,7.91,8.17,10046047.2,12326144
20200220,8.16,8.72,7.91,8.37,18958491.2,23042770
20200221,8.1,8.19,7.96,8.06,10408150.4,12911110
20200224,7.85,8.35,7.75,8.04,9293487.2,11673058
20200225,7.79,7.92,7.59,7.83,6312968.4,8107863
20200226,7.83,8.18,7.75,7.83,6003443.6,7524004
20200227,7.77,7.94,7.65,7.74,3567540.0,4594167
20200228,7.58,7.63,7.28,7.32,3637917.2,4885782
20200302,7.6,7.84,7.56,7.75,4024538.4,5228848
