date,open,high,low,close,amount,vol
20191213,10.24,10.29,10.16,10.26,6068548.8,5931986
20191216,10.27,10.49,10.26,10.49,9255592.8,8922392
20191217,10.55,10.93,10.46,10.91,20112161.6,18638535
20191218,10.91,10.96,10.76,10.77,13414474.4,12376259
20191219,10.87,11.15,10.76,11.08,16891155.2,15379795
20191220,11.08,11.18,10.73,10.75,13475552.0,12327704
20191223,10.7,10.96,10.5,10.52,12476728.8,11640235
20191224,10.52,11.14,10.49,11.11,20607755.2,18835079
20191225,11.1,11.77,11.09,11.38,30480524.8,26733660
20191226,11.45,11.47,11.21,11.36,13638705.6,12060516
20191227,11.46,12.08,11.27,11.79,39757372.8,34003069
20191230,11.6,12.55,11.58,12.5,38773222.4,31944064
20191231,12.43,13.02,12.18,12.5,43048489.6,34328782
20200102,12.58,12.7,12.39,12.52,28799395.2,23023330
20200103,12.49,12.75,12.24,12.56,29412969.6,23610010
20200106,12.42,12.71,12.27,12.4,28378076.8,22784293
20200107,12.34,12.46,12.17,12.41,20582396.8,16690461
20200108,12.29,12.58,11.93,12.29,26789392.0,21861016
20200109,12.22,12.38,11.96,12.04,20965428.8,17301144
20200110,12.03,12.03,11.79,11.84,13723128.0,11554025
20200113,11.85,12.09,11.64,12.09,15718627.2,13260164
20200114,12.14,12.48,12.06,12.23,21883468.8,17760240
20200115,12.2,12.26,11.86,11.89,12477523.2,10431843
20200116,11.89,12.13,11.88,11.94,8559027.2,7146333
20200117,11.98,12.07,11.68,11.72,9473966.4,8016661
20200120,11.72,11.83,11.59,11.8,6931296.8,5917281
20200121,11.79,11.79,11.29,11.29,13235330.4,11567460
20200122,11.28,11.48,11.01,11.37,9593496.0,8518500
20200123,11.25,11.44,10.7,10.89,12300082.4,11132623
20200203,9.8,9.8,9.8,9.8,1339562.0,1366900
20200204,8.82,9.54,8.82,9.29,17915160.0,19346015
20200205,9.29,10.05,9.27,9.86,15828180.8,16116124
20200206,9.9,10.03,9.77,9.94,10041041.6,10145179
20200207,9.9,10.13,9.82,10.0,8404201.6,8425060
20200210,10.17,10.7,10.17,10.62,13863568.0,13272682
20200211,10.65,10.78,10.44,10.56,11033920.8,10406599
20200212,10.56,11.05,10.37,10.89,16154054.4,14917309
20200213,11.0,11.06,10.71,10.84,10889588.0,10024120
20200214,10.85,11.18,10.77,10.91,13789465.6,12604980
20200217,11.02,11.14,10.89,11.1,13798632.0,12540079
20200218,11.12,11.2,10.96,11.08,11196696.0,10113793
20200219,11.13,11.18,10.9,10.9,12696535.2,11540748
20200220,10.89,11.1,10.76,11.07,14277126.4,13044462
20200221,11.13,11.13,10.95,11.02,10771106.4,9763895
20200224,10.9,11.1,10.56,11.03,20268934.4,18687712
20200225,10.74,10.9,10.41,10.72,14636153.6,13686454
20200226,10.51,10.82,10.46,10.47,11657591.2,10966250
20200227,10.58,10.65,10.35,10.4,8075700.0,7727680
20200228,10.15,10.15,9.53,9.55,15580601.6,15880441
20200302,9.6,10.4,9.6,10.3,12333568.8,12250143
