date,open,high,low,close,amount,vol
20191217,7.96,8.04,7.92,7.96,1585796.8,1988281
20191218,7.97,8.06,7.92,8.01,2310291.8,2897980
20191219,7.99,8.16,7.98,8.14,2851223.8,3533204
20191220,8.19,8.19,8.0,8.04,2040573.4,2526024
20191223,8.03,8.03,7.79,7.81,1504693.1,1897400
20191224,7.8,7.96,7.78,7.95,1348782.8,1714244
20191225,7.9,7.99,7.88,7.89,744189.35,938152
20191226,7.88,8.02,7.88,8.02,1300281.7,1633001
20191227,8.03,8.06,7.92,7.93,1712137.4,2137320
20191230,7.9,8.02,7.68,8.02,1615370.9,2054300
20191231,7.99,8.19,7.99,8.11,4123682.8,5084960
20200102,8.18,8.26,8.1,8.23,3919450.4,4788925
20200103,8.26,8.27,8.15,8.2,2162474.4,2637738
20200106,8.16,8.27,8.11,8.21,2511997.0,3062414
20200107,8.19,8.28,8.19,8.28,2035181.0,2472209
20200108,8.27,8.27,8.05,8.08,2161369.4,2650222
20200109,8.12,8.35,8.12,8.35,3676141.6,4445445
20200110,8.3,8.36,8.2,8.26,2206171.6,2669352
20200113,8.27,8.34,8.21,8.32,1746896.6,2111016
20200114,8.34,8.44,8.31,8.31,2433247.4,2914296
20200115,8.29,8.33,8.16,8.24,2256648.8,2740760
20200116,8.2,8.26,8.17,8.21,1533161.1,1865383
20200117,8.22,8.3,8.16,8.21,1550233.6,1882749
20200120,8.6,9.03,8.43,9.01,18687521.6,21122693
20200121,9.33,9.64,9.13,9.49,25715931.2,27349152
20200122,9.43,9.5,8.81,8.9,12734724.8,14150596
20200123,8.93,8.94,8.35,8.61,9338516.8,10813914
20200203,9.15,9.33,7.8,8.99,22573708.8,25156690
20200204,8.67,9.39,8.26,9.14,18228700.8,20381632
20200205,9.0,9.72,8.92,9.67,25379352.0,26782348
20200206,9.69,10.5,9.51,10.14,27551392.0,27228584
20200207,9.99,10.31,9.32,9.5,20674428.8,21195528
20200210,9.38,9.39,8.84,9.0,13791851.2,15329092
20200211,8.97,9.0,8.68,8.84,7434996.8,8434119
20200212,8.84,8.99,8.7,8.89,6475510.0,7327832
20200213,8.9,8.93,8.52,8.56,6993874.4,8078161
20200214,8.62,8.66,8.36,8.44,5359210.4,6298319
20200217,8.46,8.66,8.46,8.66,4765494.0,5553894
20200218,8.67,8.82,8.62,8.81,6350584.0,7273649
20200219,8.76,8.82,8.5,8.5,6332129.6,7347401
20200220,8.54,8.62,8.46,8.61,4124569.2,4819941
20200221,8.63,8.7,8.55,8.66,4626278.0,5354213
20200224,8.69,8.85,8.65,8.79,5544817.6,6308293
20200225,8.65,8.95,8.52,8.87,8544378.4,9730602
20200226,8.75,8.75,8.52,8.6,5679005.6,6547195
20200227,8.61,8.65,8.5,8.52,3586779.6,4191496
20200228,8.4,8.65,8.34,8.35,4916359.2,5815884
20200302,8.36,8.52,8.29,8.51,3608753.2,4288172
20200303,8.54,8.64,8.48,8.51,3648386.8,4269484
20200304,8.49,8.49,8.29,8.41,4231318.0,5048616
