date,open,high,low,close,amount,vol
20191219,18.09,19.0,18.08,18.77,54993536.0,29751716
20191220,18.8,19.01,18.25,18.28,39796710.4,21373616
20191223,18.18,18.2,17.47,17.49,26359595.2,14818912
20191224,17.52,17.68,17.45,17.65,13758801.6,7822002
20191225,17.6,17.6,17.23,17.34,21771504.0,12509522
20191226,17.29,17.38,17.12,17.35,14829406.4,8591986
20191227,17.32,17.88,17.28,17.55,23296632.0,13296888
20191230,17.5,17.52,16.58,17.35,17705915.2,10367708
20191231,17.2,17.65,17.2,17.55,18091360.0,10361808
20200102,17.74,18.5,17.57,18.18,36266806.4,20095808
20200103,18.1,18.23,17.84,17.92,24124476.8,13421400
20200106,17.75,18.05,17.56,17.78,20884027.2,11741264
20200107,17.9,18.18,17.83,18.18,26354291.2,14590753
20200108,18.08,18.43,17.8,17.88,31793616.0,17518052
20200109,18.08,18.34,18.0,18.14,19886732.8,10965449
20200110,18.34,18.45,17.91,18.2,24140024.0,13268071
20200113,18.13,18.25,18.0,18.2,14932099.2,8238680
20200114,18.2,18.33,18.01,18.02,18503051.2,10196201
20200115,18.07,18.73,18.03,18.3,35650230.4,19407948
20200116,18.12,18.17,17.79,17.85,22389516.8,12488578
20200117,17.9,17.95,17.55,17.56,14306334.4,8084824
20200120,17.58,17.69,17.24,17.4,11238331.2,6465500
20200121,17.3,17.59,17.1,17.33,11305073.6,6524917
20200122,17.42,17.42,16.88,17.06,10907772.0,6376608
20200123,17.05,17.05,16.12,16.25,14280144.0,8626300
20200203,14.63,14.63,14.63,14.63,925054.9,632300
20200204,13.17,14.14,13.17,13.27,21875216.0,16410109
20200205,13.3,13.86,13.3,13.51,14800124.8,10926203
20200206,13.55,14.53,13.36,14.33,21031028.8,15227497
20200207,14.0,14.48,13.87,14.0,16368366.4,11632724
20200210,13.96,14.86,13.83,14.6,22040009.6,15216163
20200211,14.56,15.32,14.41,14.83,22886534.4,15316930
20200212,14.66,15.28,14.55,14.97,16896000.0,11340034
20200213,14.92,15.18,14.76,14.78,13474382.4,9022429
20200214,14.77,15.5,14.56,15.22,25535585.6,16958232
20200217,15.0,15.48,14.93,15.43,20415753.6,13335590
20200218,15.55,15.6,15.25,15.53,21311627.2,13817888
20200219,15.59,15.95,15.41,15.6,21042024.0,13415301
20200220,15.41,15.75,15.3,15.65,18268024.0,11752308
20200221,15.7,16.24,15.61,15.92,23901857.6,15036291
20200224,16.1,17.0,15.86,16.61,35899542.4,21934988
20200225,16.08,16.48,15.95,16.17,29798710.4,18400932
20200226,15.8,17.79,15.74,17.79,34381072.0,20073200
20200227,18.91,19.57,17.9,18.38,107622156.8,57613364
20200228,16.65,18.32,16.63,16.81,56487289.6,32432516
20200302,17.31,18.49,17.03,18.49,58154931.2,32296872
20200303,19.02,20.34,18.15,19.7,105110521.6,55455424
20200304,19.03,20.65,18.88,20.09,103056768.0,51695956
20200305,19.9,20.58,19.5,19.83,83953574.4,41880989
20200306,19.0,19.38,18.48,18.57,62145043.2,33022312
